id_student,code_module,code_presentation,precision,recall,f1
110085,FFF,2013B,0.4,0.2,0.26666666666666666
110116,FFF,2013B,0.2,0.16666666666666666,0.1818181818181818
110175,AAA,2013J,0.25,0.3125,0.2777777777777778
110524,DDD,2014J,0.1,0.05555555555555555,0.07142857142857142
110640,DDD,2014J,0.15,0.1,0.12
110789,EEE,2014J,0.2,0.2222222222222222,0.2105263157894737
110881,BBB,2013B,0.05,0.3333333333333333,0.08695652173913045
110881,FFF,2013J,0.2,0.16666666666666666,0.1818181818181818
110911,BBB,2014J,0.05,0.2,0.08000000000000002
111360,DDD,2013J,0.15,0.14285714285714285,0.14634146341463414
111717,AAA,2013J,0.5,0.625,0.5555555555555556
111775,FFF,2013B,0.0,0.0,0.0
111926,DDD,2013J,0.15,1.0,0.2608695652173913
111926,DDD,2014J,0.05,0.2,0.08000000000000002
111942,BBB,2013J,0.4,0.1702127659574468,0.23880597014925373
112245,DDD,2013B,0.15,0.1111111111111111,0.12765957446808512
112441,GGG,2014B,0.35,0.35,0.35
112454,CCC,2014J,0.4,0.22857142857142856,0.2909090909090909
113295,AAA,2013J,0.6,0.6,0.6
113565,FFF,2013J,0.7,0.4117647058823529,0.5185185185185185
113824,EEE,2013J,0.05,0.3333333333333333,0.08695652173913045
114017,AAA,2013J,0.15,0.375,0.21428571428571425
114367,CCC,2014J,0.0,0.0,0.0
114402,BBB,2014J,0.1,0.18181818181818182,0.12903225806451613
114500,FFF,2013J,0.2,0.10526315789473684,0.13793103448275862
114558,DDD,2013J,0.3,0.15384615384615385,0.2033898305084746
114999,AAA,2013J,0.45,0.3333333333333333,0.3829787234042553
115373,FFF,2013B,0.05,0.05555555555555555,0.052631578947368425
115452,BBB,2014B,0.0,0.0,0.0
116319,GGG,2014B,0.25,0.35714285714285715,0.2941176470588235
116518,CCC,2014B,0.0,0.0,0.0
116529,FFF,2014J,0.0,0.0,0.0
116541,AAA,2013J,0.55,0.44,0.48888888888888893
